bin,estimate,pval,fdr,speed,Result,Construct
PHOX2B.10377,5.7504312749516e-4,0.848073518486579,0.9464055025631924,stable,NoChange,KRAB
PHOX2B.10378,-0.00425312737388161,0.31076633643317503,0.6391475241876563,early,NoChange,KRAB
PHOX2B.10379,-0.00264608079415135,0.510616039555949,0.7800115094703881,stable,NoChange,KRAB
PHOX2B.10380,-0.00570275655967378,0.18311284042974,0.5186646393134386,early,NoChange,KRAB
PHOX2B.10381,-0.00712599124294082,0.013983455257706,0.18283449747819971,stable,NoChange,KRAB
PHOX2B.10382,-0.00654872343120439,0.0562538599578161,0.31658958843391777,stable,NoChange,KRAB
PHOX2B.10383,-0.00181806946592523,0.652602269468767,0.8580137164498032,early,NoChange,KRAB
PHOX2B.10384,0.00342171998083896,0.357431432373369,0.6782821501839135,early,NoChange,KRAB
PHOX2B.10385,0.00181616332029179,0.619529818627833,0.8415561007971124,stable,NoChange,KRAB
PHOX2B.10386,0.00155128727325632,0.571256962588254,0.8176249730711547,early,NoChange,KRAB
PHOX2B.10387,0.00191731964993297,0.569043728946803,0.8162036434666254,stable,NoChange,KRAB
PHOX2B.10388,-6.5455132413626e-4,0.82840528831089,0.9380439556110906,stable,NoChange,KRAB
PHOX2B.10389,-0.00115612895666942,0.702636070764664,0.8808897241651171,early,NoChange,KRAB
PHOX2B.10390,-0.00377607003581175,0.223354507899518,0.5604978144663324,early,NoChange,KRAB
PHOX2B.10391,0.00388951843741176,0.286958043178605,0.6184816801231874,early,NoChange,KRAB
PHOX2B.10392,5.5746687224544e-4,0.878607637368952,0.9597020218772548,stable,NoChange,KRAB
PHOX2B.10393,0.0021697523195272,0.517673821335298,0.7838699125489125,early,NoChange,KRAB
PHOX2B.10394,-0.00427806918197284,0.146043451277756,0.4727612535265028,stable,NoChange,KRAB
PHOX2B.10395,-0.00167320200485905,0.539029412035469,0.7979276672983223,stable,NoChange,KRAB
PHOX2B.10396,-0.00354648235009633,0.196662855757626,0.5334619524468417,stable,NoChange,KRAB
PHOX2B.10397,-0.00288799114069085,0.279020449652004,0.6110606311590444,early,NoChange,KRAB
PHOX2B.10398,-0.00713644329891454,0.017112988764533,0.197007385856612,stable,NoChange,KRAB
PHOX2B.10399,-0.00554881928964462,0.0841357373345963,0.3737133475347829,stable,NoChange,KRAB
PHOX2B.10400,-0.00461642072263239,0.112877177277617,0.4233652971770493,stable,NoChange,KRAB
PHOX2B.10401,-4.15924453962696e-5,0.990899221862213,0.996320808513816,early,NoChange,KRAB
PHOX2B.10402,0.00479651375270622,0.135380007178851,0.45634542321373056,stable,NoChange,KRAB
PHOX2B.10403,0.00634145859306771,0.0585207692744412,0.3223461214020027,early,NoChange,KRAB
PHOX2B.10404,0.00459271563457983,0.105949906528839,0.41247655730228266,early,NoChange,KRAB
PHOX2B.10405,0.00104234216735039,0.715735215800181,0.8871360816651666,stable,NoChange,KRAB
PHOX2B.10406,-4.5201959798679e-4,0.879962478373157,0.9598511543308276,early,NoChange,KRAB
PHOX2B.10407,0.00385103513051889,0.244667802639655,0.579133710338705,stable,NoChange,KRAB
PHOX2B.10408,0.00394727467013821,0.22417802866804,0.5611512180171792,early,NoChange,KRAB
PHOX2B.10409,0.00527784144705219,0.129132321465766,0.4485832596327389,stable,NoChange,KRAB
PHOX2B.10410,8.3958260465104e-4,0.820221831669827,0.9345469324336526,early,NoChange,KRAB
PHOX2B.10411,-0.00271959754013776,0.504110568701939,0.7766197783840074,stable,NoChange,KRAB
PHOX2B.10413,-0.00267632886174413,0.585246044143443,0.8246012801989412,stable,NoChange,KRAB
PHOX2B.10414,-0.0114422747850214,0.117021491050559,0.4300549742269296,early,NoChange,KRAB
PHOX2B.10416,-0.00368715358244096,0.648203534364034,0.8555570406605951,stable,NoChange,KRAB
PHOX2B.10417,-0.00435398000357911,0.471599006129798,0.7595637271991343,early,NoChange,KRAB
PHOX2B.10418,-0.00265949391908833,0.538769879669461,0.7977841655710042,early,NoChange,KRAB
PHOX2B.10419,-0.00378392851521814,0.331112622752977,0.6559104939940813,stable,NoChange,KRAB
PHOX2B.10420,-0.00244335878065517,0.535758780174019,0.7958724940692515,stable,NoChange,KRAB
PHOX2B.10421,0.00244876578590587,0.415140954747928,0.7236242964887365,stable,NoChange,KRAB
PHOX2B.10422,0.00618575888587909,0.0269419695239738,0.23527444195791847,stable,NoChange,KRAB
PHOX2B.10423,0.00410774350107331,0.22505741865954,0.5619258659267831,early,NoChange,KRAB
PHOX2B.10424,0.00664139018174915,0.0587090811959496,0.32261096470141554,early,NoChange,KRAB
PHOX2B.10425,0.00660153119881334,0.0734385038124389,0.3520641843078132,stable,NoChange,KRAB
PHOX2B.10426,0.00125493846941484,0.750153463620869,0.9014371770442658,stable,NoChange,KRAB
PHOX2B.10427,-0.00150529281162352,0.682576971706297,0.8727528632039457,stable,NoChange,KRAB
PHOX2B.10428,-0.00361760901620834,0.238460747014772,0.5737811614860477,early,NoChange,KRAB
PHOX2B.10429,0.00331510867807932,0.305220616971752,0.6340626556047961,early,NoChange,KRAB
PHOX2B.10430,0.00645409723241703,0.095517029940654,0.3924646908347806,early,NoChange,KRAB
PHOX2B.10431,0.00170342208774804,0.694651965995497,0.878256013046294,stable,NoChange,KRAB
PHOX2B.10432,-0.0025211981628274,0.483728063896538,0.7664364684797228,early,NoChange,KRAB
PHOX2B.10433,-0.00420280720473015,0.187543744290409,0.5238374375369288,early,NoChange,KRAB
PHOX2B.10434,-0.00201028297125504,0.553673493900737,0.8061157271364852,early,NoChange,KRAB
PHOX2B.10435,0.00581854765200076,0.150896534311537,0.4798158306114532,stable,NoChange,KRAB
PHOX2B.10436,0.00830759702868448,0.0450779377632213,0.28849535140235355,stable,NoChange,KRAB
PHOX2B.10437,0.00798841655158876,0.0434115070575065,0.2842484857175729,stable,NoChange,KRAB
PHOX2B.10438,-4.9956171195807e-4,0.892815124955988,0.9640194659138668,early,NoChange,KRAB
PHOX2B.10439,-0.00335689337073672,0.328456634203853,0.6537467619365668,early,NoChange,KRAB
PHOX2B.10440,-7.1029208672907e-4,0.826553801935654,0.9370813791917854,early,NoChange,KRAB
PHOX2B.10441,0.00235108813325177,0.379514259268539,0.6965468358153981,stable,NoChange,KRAB
PHOX2B.10442,2.5610961722861e-4,0.927443880336227,0.9757254807421616,stable,NoChange,KRAB
PHOX2B.10443,-0.00286783228299068,0.308281690006682,0.6371080969840563,stable,NoChange,KRAB
PHOX2B.10444,0.00294520028484366,0.383005567666432,0.6983212067254407,early,NoChange,KRAB
PHOX2B.10445,0.00373235189777264,0.341209006564922,0.6643420279416129,stable,NoChange,KRAB
PHOX2B.10446,0.0050856762901294,0.18307628272169,0.5186646393134386,stable,NoChange,KRAB
PHOX2B.10447,0.00380037631906272,0.332821919105252,0.6570850756316197,stable,NoChange,KRAB
PHOX2B.10448,0.00308083844879519,0.303555855895174,0.6328114319216274,early,NoChange,KRAB
PHOX2B.10449,0.0065247806133973,0.0222181794746552,0.22063813263340792,stable,NoChange,KRAB
PHOX2B.10450,0.00361124915843451,0.139584862529998,0.4630243682005184,stable,NoChange,KRAB
PHOX2B.10451,0.00912899451867782,5.2418326206916e-4,0.05055647815614622,early,NoChange,KRAB
PHOX2B.10452,0.0027247316250574,0.374285036669216,0.6929224696357023,stable,NoChange,KRAB
PHOX2B.10453,0.00355144919680226,0.315481984285375,0.6439114233671707,early,NoChange,KRAB
PHOX2B.10454,-0.0035941945925983,0.30606839195997,0.6347199552017087,stable,NoChange,KRAB
PHOX2B.10455,-0.00230312524072602,0.584703517038104,0.8243821697519781,stable,NoChange,KRAB
PHOX2B.10456,-0.0129321259662084,5.5080181818441e-4,0.05104298031703343,early,NoChange,KRAB
PHOX2B.10457,-0.00443366557785268,0.306006488656956,0.6347199552017087,early,NoChange,KRAB
PHOX2B.10459,2.3260198303112e-4,0.955053920758759,0.985157088381984,stable,NoChange,KRAB
PHOX2B.10460,0.00693535018951658,0.0299729776711099,0.24573877710971545,early,NoChange,KRAB
PHOX2B.10461,0.00328141107395881,0.251161325695747,0.5853347860834399,stable,NoChange,KRAB
PHOX2B.10462,0.00689523690089668,0.0586605077526208,0.32261096470141554,early,NoChange,KRAB
PHOX2B.10463,0.00480174474256352,0.222592040806848,0.5596762439351856,stable,NoChange,KRAB
PHOX2B.10464,0.00317600240106767,0.408304936166462,0.7186699765826486,early,NoChange,KRAB
PHOX2B.10465,-0.00148263914131097,0.550580610265255,0.8040658345508115,early,NoChange,KRAB
PHOX2B.10466,-0.00333750171331557,0.228184677026408,0.5649739222222192,early,NoChange,KRAB
PHOX2B.10467,-0.00348869168359992,0.241578549712443,0.5753229972716013,stable,NoChange,KRAB
PHOX2B.10468,-0.00513695325800181,0.0633790299152564,0.33167685101665795,stable,NoChange,KRAB
PHOX2B.10469,-0.00212237068127246,0.417591275891625,0.725545860440067,early,NoChange,KRAB
PHOX2B.10470,-0.00298364830334717,0.230181972562754,0.5672458929658285,early,NoChange,KRAB
PHOX2B.10471,-0.00345152007773701,0.148101890569443,0.47601535959884594,stable,NoChange,KRAB
PHOX2B.10472,-0.00212430074101985,0.335983121751541,0.6594654630341573,stable,NoChange,KRAB
PHOX2B.10473,0.00280796491230423,0.246658378067734,0.580880929523279,early,NoChange,KRAB
PHOX2B.10474,0.00668759982948856,0.0647005800442199,0.33381513701646537,stable,NoChange,KRAB
PHOX2B.10475,0.00738697715442832,0.056661042303319,0.31727774982061346,stable,NoChange,KRAB
PHOX2B.10476,0.00380452459304525,0.332326922763937,0.6570705993593424,early,NoChange,KRAB
PHOX2B.10477,-0.00529153405048868,0.224530790948814,0.5615452353683618,stable,NoChange,KRAB
PHOX2B.10478,-0.00640375509266313,0.125553380990452,0.4422248258522703,early,NoChange,KRAB
PHOX2B.10479,-0.00381279962402517,0.362570408275979,0.6823899173062216,stable,NoChange,KRAB
PHOX2B.10480,-0.00144996373880102,0.623830683105618,0.8436898627214565,stable,NoChange,KRAB
PHOX2B.10481,-0.00226821760358718,0.415452423780351,0.7237497432779395,stable,NoChange,KRAB
PHOX2B.10482,-0.00244660463226291,0.295275319289611,0.6259207966130262,stable,NoChange,KRAB
PHOX2B.10483,-7.45518653734383e-5,0.978967906008211,0.9930074778666972,stable,NoChange,KRAB
PHOX2B.10484,2.0534269021642e-4,0.950091222424422,0.9833741110728236,early,NoChange,KRAB
PHOX2B.10485,-9.6419429338883e-4,0.777620903533933,0.9131489621373472,early,NoChange,KRAB
PHOX2B.10486,-0.00164937357582197,0.572381968964542,0.8184646145356166,early,NoChange,KRAB
PHOX2B.10487,-5.4300900821732e-4,0.877949448690258,0.9594790635503324,early,NoChange,KRAB
PHOX2B.10488,0.00287377949617049,0.532917766028809,0.793635562184478,stable,NoChange,KRAB
PHOX2B.10491,0.0104438674680885,0.0247234018896146,0.22729541457579427,stable,NoChange,KRAB
PHOX2B.10492,0.00718461413304884,0.0424397972478606,0.28174505266177563,stable,NoChange,KRAB
PHOX2B.10493,0.00314371378323146,0.357299231003406,0.6782196413246264,stable,NoChange,KRAB
PHOX2B.10494,-0.00598134174584961,0.02209331495282,0.22005152230852223,stable,NoChange,KRAB
PHOX2B.10495,-0.00147296670018122,0.583932428757375,0.8238506712317205,early,NoChange,KRAB
PHOX2B.10496,-0.00273416580839201,0.307255860501478,0.6360013695067511,early,NoChange,KRAB
PHOX2B.10497,-0.00205066759687659,0.447429367371363,0.7458494129337424,stable,NoChange,KRAB
PHOX2B.10498,-0.00608185199521506,0.0229988537862246,0.2234838764863981,stable,NoChange,KRAB
PHOX2B.10499,-0.00597194146077662,0.00820968763265894,0.14826130612979932,stable,NoChange,KRAB
PHOX2B.10500,-0.00499265644616876,0.0460627536601721,0.29167263516056724,stable,NoChange,KRAB
PHOX2B.10502,-0.00710896937874957,0.00966098925835618,0.15632541547699988,stable,NoChange,KRAB
PHOX2B.10503,-0.00466085051558373,0.105448465039992,0.41162807676558966,early,NoChange,KRAB
PHOX2B.10504,-0.005871735189434,0.0316963666732144,0.25192886876243553,stable,NoChange,KRAB
PHOX2B.10505,-8.8131527670936e-4,0.748123927739791,0.9003869336878391,early,NoChange,KRAB
PHOX2B.10506,0.00300725704804198,0.277601196502541,0.6094834158849812,stable,NoChange,KRAB
PHOX2B.10507,0.00977537693830238,1.1708009479927e-4,0.02922284216907749,stable,Enriched,KRAB
PHOX2B.10508,0.00800187110481909,0.00119844271039878,0.06958874113194027,early,NoChange,KRAB
PHOX2B.10509,0.00456298235889829,0.129243090209391,0.4486943596966604,stable,NoChange,KRAB
PHOX2B.10510,-0.00122756553125529,0.685344055372773,0.8745638614420415,stable,NoChange,KRAB
PHOX2B.10513,-0.00515850338048494,0.110198872473699,0.4196893063943676,early,NoChange,KRAB
PHOX2B.10514,-0.00478542351681933,0.243301732944872,0.5772073882872881,early,NoChange,KRAB
PHOX2B.10515,-0.00216774622804629,0.645195344382941,0.8538592971080674,stable,NoChange,KRAB
PHOX2B.10516,-0.00384568095876191,0.395860561369391,0.7082460862073742,early,NoChange,KRAB
PHOX2B.10517,-0.00734825146104963,0.0629888973789553,0.33146374392726974,stable,NoChange,KRAB
PHOX2B.10518,-0.00787636863605677,0.0175688868909319,0.1985165509980096,early,NoChange,KRAB
PHOX2B.10519,-0.00374997068490421,0.194393896218065,0.5309146202299593,early,NoChange,KRAB
PHOX2B.10520,-0.00413336350986838,0.0822911596083953,0.3700098780492062,early,NoChange,KRAB
PHOX2B.10521,-0.0023641396786819,0.35916489957248,0.6794473547002922,stable,NoChange,KRAB
PHOX2B.10522,-0.00722109573656414,0.0633512834591942,0.33167685101665795,stable,NoChange,KRAB
PHOX2B.10523,-0.00192230754571026,0.650095931563168,0.8565674648227907,stable,NoChange,KRAB
PHOX2B.10524,-0.00744719229341886,0.0918327776624535,0.3868705152519779,early,NoChange,KRAB
PHOX2B.10525,-0.00574918496919064,0.0915807380819523,0.3864508410155156,stable,NoChange,KRAB
PHOX2B.10530,-0.00768221351268375,0.0342367477460102,0.2613694635458812,early,NoChange,KRAB
PHOX2B.10532,-0.00186238553600445,0.639487238859164,0.8508060064589812,early,NoChange,KRAB
PHOX2B.10533,0.00634464559940044,0.175237288976384,0.509220247139655,early,NoChange,KRAB
PHOX2B.10534,0.0056941360184404,0.163227996793999,0.49513183210340017,stable,NoChange,KRAB
PHOX2B.10535,0.00475202733089471,0.195489393103301,0.5321590391496328,early,NoChange,KRAB
PHOX2B.10536,0.001286690389139,0.602661188071135,0.8331248268459784,stable,NoChange,KRAB
PHOX2B.10537,0.001311435831256,0.664038654470794,0.8640639856148254,early,NoChange,KRAB
PHOX2B.10538,0.00549873861403391,0.16973815441732,0.5032440744972152,early,NoChange,KRAB
PHOX2B.10539,4.8705641385514e-4,0.920524682579861,0.9728902965865168,early,NoChange,KRAB
PHOX2B.10543,5.0010638599397e-4,0.916194654899334,0.9718198084906756,stable,NoChange,KRAB
PHOX2B.10544,6.3653878038362e-4,0.862504641506366,0.953481398426322,stable,NoChange,KRAB
PHOX2B.10545,5.8578272120981e-4,0.849197226113731,0.946855651705384,early,NoChange,KRAB
PHOX2B.10546,0.00952933159922815,0.0160435503203877,0.19329704035147224,stable,NoChange,KRAB
PHOX2B.10547,0.00753516633651074,0.0473561291734058,0.2941814814884343,stable,NoChange,KRAB
PHOX2B.10548,0.0141302846964362,1.6819444706066e-4,0.03423167033186448,early,Enriched,KRAB
PHOX2B.10549,0.00840980097989853,0.00370655989250565,0.10918665059478903,early,NoChange,KRAB
PHOX2B.10550,0.0115636001067213,7.6412139846815e-4,0.05971215956347136,stable,NoChange,KRAB
PHOX2B.10551,0.00105367833775406,0.789093793226474,0.9190683945701668,early,NoChange,KRAB
PHOX2B.10552,3.7821100215342e-4,0.920184636239111,0.9728314370860192,stable,NoChange,KRAB
PHOX2B.10553,-0.00227356003518235,0.4196812090809,0.7268692456379219,stable,NoChange,KRAB
PHOX2B.10554,0.00388305217776691,0.115102885388912,0.4274908876665609,stable,NoChange,KRAB
PHOX2B.10555,0.00414252705451992,0.0901414974755537,0.3842828506462,stable,NoChange,KRAB
PHOX2B.10556,0.00563364594736924,0.0672993273193037,0.3386761217113419,stable,NoChange,KRAB
PHOX2B.10558,0.0052272709969816,0.112982136303438,0.4235373829639977,stable,NoChange,KRAB
PHOX2B.10559,0.00542272929659373,0.046021957455101,0.29163516275924745,stable,NoChange,KRAB
PHOX2B.10560,0.00135743166176872,0.668753794122965,0.8666746512025993,stable,NoChange,KRAB
PHOX2B.10561,-0.00141651997453389,0.628858866675065,0.846144277107275,early,NoChange,KRAB
PHOX2B.10562,-0.0053085911894415,0.0634838596636532,0.33167685101665795,early,NoChange,KRAB
PHOX2B.10563,-0.00367911508892336,0.152952124964928,0.4818847664848901,early,NoChange,KRAB
PHOX2B.10564,-0.00466972883308361,0.0992235651046916,0.3997433735294286,stable,NoChange,KRAB
PHOX2B.10567,-4.2751051632087e-4,0.896349686128502,0.9648435479265112,stable,NoChange,KRAB
PHOX2B.10568,0.00338227833277218,0.345751470826491,0.6677447565113072,stable,NoChange,KRAB
PHOX2B.10569,0.00309061737981605,0.361550415937589,0.6815700152997747,early,NoChange,KRAB
PHOX2B.10570,-0.00448251377021283,0.190698314464766,0.52607190907197,stable,NoChange,KRAB
PHOX2B.10571,-0.00484229582167848,0.133614586963952,0.45403172912264056,early,NoChange,KRAB
PHOX2B.10572,-0.00347415253124822,0.258727864306431,0.5921354093840027,early,NoChange,KRAB
PHOX2B.10573,0.00287788945090489,0.271769383001366,0.6056502387968874,early,NoChange,KRAB
PHOX2B.10574,-1.0207642238268e-4,0.970210021445212,0.989861642891116,early,NoChange,KRAB
PHOX2B.10575,-8.39583964724612e-5,0.974924881746564,0.9913969923147228,stable,NoChange,KRAB
PHOX2B.10576,7.6241818540684e-4,0.783451108991463,0.9160713813217896,stable,NoChange,KRAB
PHOX2B.10577,-0.00274338470695436,0.382879503757443,0.6983212067254407,stable,NoChange,KRAB
PHOX2B.10578,1.9981557163203e-4,0.960046247109773,0.987267598614608,stable,NoChange,KRAB
PHOX2B.10579,-0.00418752961177146,0.303182542474976,0.6326880231084558,early,NoChange,KRAB
PHOX2B.10580,-0.00212656629431347,0.557896275224007,0.8083275758900096,stable,NoChange,KRAB
PHOX2B.10581,-0.0050588041340655,0.0608870599928854,0.3274170028905217,stable,NoChange,KRAB
PHOX2B.10582,-0.00274480042527832,0.40250638143349,0.7145433939356596,stable,NoChange,KRAB
PHOX2B.10583,3.4937062668639e-4,0.926462118070222,0.975612116151685,stable,NoChange,KRAB
PHOX2B.10584,9.2093543108142e-4,0.812626886004243,0.9309202010030708,stable,NoChange,KRAB
PHOX2B.10585,0.00285326174055378,0.416476326777426,0.7248135719324483,stable,NoChange,KRAB
PHOX2B.10586,0.00554365821618469,0.0720141760738173,0.3491716632306311,stable,NoChange,KRAB
PHOX2B.10587,0.00633273355048454,0.0824043250973519,0.3701443805004072,early,NoChange,KRAB
PHOX2B.10588,0.00562411419172048,0.112308016621996,0.42300156801118,early,NoChange,KRAB
PHOX2B.10589,-8.910144082864e-4,0.827442798307731,0.9371072677841112,stable,NoChange,KRAB
PHOX2B.10590,-0.00117637995027586,0.77399617452009,0.911601219676234,stable,NoChange,KRAB
PHOX2B.10591,-0.0036241810627847,0.34330272564036,0.6652435087930174,stable,NoChange,KRAB
PHOX2B.10592,-0.00235980765818714,0.466783242774135,0.7558110155801568,early,NoChange,KRAB
PHOX2B.10593,-2.2620204140744e-4,0.937446769069631,0.979747471009192,early,NoChange,KRAB
PHOX2B.10594,-0.00134792398832508,0.698617709852143,0.8797829121070617,early,NoChange,KRAB
PHOX2B.10595,-0.00328031153465863,0.36480878291161,0.684548617216209,early,NoChange,KRAB
PHOX2B.10596,-0.0040305014873191,0.203053770466128,0.5412816527221437,early,NoChange,KRAB
PHOX2B.10597,-0.00268905771889882,0.325320439081052,0.6519273460458278,early,NoChange,KRAB
PHOX2B.10598,-6.7385278449931e-4,0.800080259538382,0.924334520225241,stable,NoChange,KRAB
PHOX2B.10599,-0.00341243067899933,0.282422415021806,0.6145588592753995,stable,NoChange,KRAB
PHOX2B.10601,-0.00452970999162545,0.148240465762848,0.4762776770321051,stable,NoChange,KRAB
PHOX2B.10602,-0.0017768742484598,0.497387742187231,0.7738040448786688,early,NoChange,KRAB
PHOX2B.10603,2.7167041079161e-4,0.897552058762046,0.9653461337518552,stable,NoChange,KRAB
PHOX2B.10604,0.00314543049403147,0.0732573976013884,0.35163130312514873,stable,NoChange,KRAB
PHOX2B.10605,0.00387683580500317,0.0337622214923935,0.2596839269221062,stable,NoChange,KRAB
PHOX2B.10606,-3.2534310253315e-4,0.893619414029058,0.9640194659138668,stable,NoChange,KRAB
PHOX2B.10607,3.1956453454097e-4,0.927348801005861,0.9757254807421616,early,NoChange,KRAB
PHOX2B.10608,-3.8135069240965e-4,0.915626734697223,0.9716978792313546,early,NoChange,KRAB
PHOX2B.10609,0.0032998561455971,0.358326852384759,0.6787065298935694,stable,NoChange,KRAB
